Cell_ID,Base_Station_ID,Location_Lat,Location_Lon,Transport_Device_ID,Transport_Interface_ID,RRC_ConnEstabFail,RRC_ConnEstabSucc,RRC_ConnEstabAtt,ERAB_EstabInitSuccNbr_QCI,DL_PRB_Utilization,Cell_Availability,Timestamp
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,20,145,165,140.0,84.60291485435377,99.51186520369566,2026-01-01T14:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,20,145,165,136.84589271299933,84.91651122220681,99.50319431470204,2026-01-01T15:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,145,164,137.5587867434693,84.4883576065195,99.47890261698423,2026-01-01T15:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,141,159,134.02883661668807,83.58409942410621,99.4664689879737,2026-01-01T15:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,139,157,131.80129634647736,80.50836447333052,99.48274589499383,2026-01-01T15:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,140,159,132.3256046245659,80.38225834756113,99.50081152137759,2026-01-01T16:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,139,158,136.372560092925,84.2161925052667,99.46844388882795,2026-01-01T16:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,137,155,130.71104982658017,81.1941343989027,99.47967192959109,2026-01-01T16:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,16,139,155,132.92652354510636,77.80790327396664,99.49861190348719,2026-01-01T16:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,16,135,152,129.9899372792735,78.27059591856268,99.50972777024225,2026-01-01T17:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,17,132,150,130.28274774006596,76.73159216864666,99.50339566743811,2026-01-01T17:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,16,131,147,128.0368205936334,79.16711265965239,99.49239377954576,2026-01-01T17:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,15,130,146,126.10405239373539,78.13313299021094,99.52525245982068,2026-01-01T17:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,16,132,149,128.20012275783543,73.39089906579322,99.51726058590191,2026-01-01T18:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,14,127,141,128.32725151155628,73.18392228472395,99.51596784882165,2026-01-01T18:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,15,132,147,127.13155733937593,71.97988599488599,99.49429678435567,2026-01-01T18:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,14,128,142,121.90993755027084,72.71728587419858,99.4915833625401,2026-01-01T18:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,14,126,140,125.89995961618722,73.97448815732996,99.45257030229783,2026-01-01T19:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,14,132,146,120.02084780025704,75.5081577416088,99.51191459818364,2026-01-01T19:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,13,124,137,115.869646901987,69.91651183421828,99.4681847963261,2026-01-01T19:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,12,122,135,116.30651916588678,67.87325468487619,99.46440248912074,2026-01-01T19:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,13,121,135,120.60035198593947,71.06358851832202,99.49269477306879,2026-01-01T20:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,12,120,133,117.66705282439563,70.77119059773132,99.52971824609183,2026-01-01T20:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,12,115,127,116.64584746018376,67.49876021679802,99.46367778086969,2026-01-01T20:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,12,116,128,108.09121890267215,66.94730793236128,99.49926944660707,2026-01-01T20:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,10,112,122,110.12844138436854,63.74277903975824,99.50286076535762,2026-01-01T21:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,106,115,107.47353274964198,62.461709878083994,99.50436305331769,2026-01-01T21:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,7,98,106,99.64748715959819,53.34407817750459,99.50191274804246,2026-01-01T21:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,7,101,109,92.59358641826853,51.345252941941645,99.53795352327846,2026-01-01T21:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,7,99,106,91.17521938307671,50.914092571730876,99.53689524639552,2026-01-01T22:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,6,98,104,88.751863128444,52.733391917186154,99.50902381584109,2026-01-01T22:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,7,98,106,89.16685726098737,48.84182214459793,99.52867777243847,2026-01-01T22:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,8,99,108,92.59397356313062,54.100435024939905,99.53514144633733,2026-01-01T22:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,100,109,96.33600397380971,49.327269820065204,99.50565284516333,2026-01-01T23:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,8,102,110,94.73764062246293,52.218211280152566,99.51475451266886,2026-01-01T23:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,8,100,109,93.81648688012126,52.57229533063222,99.54265315087157,2026-01-01T23:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,10,99,110,93.91530675451257,53.9396989657667,99.53607710980206,2026-01-01T23:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,98,108,92.71536706065616,50.56357591726675,99.52275813308312,2026-01-02T00:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,101,111,93.93422888111449,49.0377875894978,99.49190787490672,2026-01-02T00:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,8,95,103,92.05256469201552,51.307523940927034,99.50495624898359,2026-01-02T00:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,8,97,105,90.42155596195128,48.06832275124668,99.50862808551845,2026-01-02T00:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,6,95,102,81.93177782916794,44.61368359938022,99.51976823401633,2026-01-02T01:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,6,91,98,78.80723713837155,43.95410943677196,99.4917834482846,2026-01-02T01:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,6,83,89,79.18608336359665,40.74014359513679,99.47748735791612,2026-01-02T01:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,5,82,87,81.46047675046319,38.77127220150449,99.51171061079388,2026-01-02T01:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,4,77,82,72.77678665932378,35.11158583747534,99.48377079115386,2026-01-02T02:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,3,73,76,67.77835512083333,33.795521119573344,99.48259668773926,2026-01-02T02:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,2,65,68,59.20892660098614,29.152432313770177,99.51264898934825,2026-01-02T02:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,0,63,64,56.51816661497689,26.442980174664164,99.50427224338127,2026-01-02T02:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,0,61,62,52.63608404678567,25.448629504139152,99.50218638052269,2026-01-02T03:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,0,59,59,50.20579078308667,20.0,99.5010684063413,2026-01-02T03:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,0,56,57,55.73044997773156,20.0,99.48565501042938,2026-01-02T03:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,0,55,56,50.0,20.547105934343175,99.4556794329639,2026-01-02T03:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,0,55,55,50.0,20.112536626321436,99.47200490177896,2026-01-02T04:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,0,55,55,50.0,20.93594456356367,99.47786927690821,2026-01-02T04:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,0,58,58,50.0,21.070586309848704,99.48610012113251,2026-01-02T04:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,2,62,64,53.12396539728212,23.056495277013124,99.47853044022845,2026-01-02T04:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,3,63,67,56.69077254421618,26.16685858298592,99.46624621593487,2026-01-02T05:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,3,64,67,62.62887366220442,28.68548969373758,99.46562414422432,2026-01-02T05:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,4,70,74,68.54788657602202,34.80838679060731,99.45400718416226,2026-01-02T05:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,6,78,84,76.89392346880948,37.180038211721225,99.49931322324501,2026-01-02T05:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,6,85,92,82.61296309168948,40.70038287170907,99.51774160723718,2026-01-02T06:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,7,84,91,80.81040631343242,44.23572590555403,99.47840126836898,2026-01-02T06:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,8,93,101,90.9415554807406,50.04437225739656,99.50322125494182,2026-01-02T06:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,10,96,107,91.45896416553373,48.44339079686806,99.48387784287,2026-01-02T06:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,99,109,89.55104684338467,50.81926706300081,99.46964322631243,2026-01-02T07:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,101,110,100.1534352894085,53.343702825142465,99.48608709297103,2026-01-02T07:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,106,116,99.93061310887725,53.389811714932584,99.48684984558554,2026-01-02T07:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,105,115,101.05184885170104,55.36164285483403,99.4693349488251,2026-01-02T07:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,109,119,104.24897563903653,61.441974240090794,99.45539728106087,2026-01-02T08:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,10,112,123,107.18796127542934,62.68315911895045,99.51704845757435,2026-01-02T08:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,10,117,128,113.60969549890584,64.78280921459002,99.4602590533491,2026-01-02T08:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,12,120,132,118.09177570024696,71.648118994737,99.48774543407337,2026-01-02T08:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,12,122,135,120.21066408155627,71.98268621259457,99.55142141084579,2026-01-02T09:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,14,129,143,122.33058260494049,73.76825566082928,99.52064209259783,2026-01-02T09:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,16,133,150,127.10483529498357,77.61111800088563,99.4940963650807,2026-01-02T09:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,16,134,150,128.49991081999553,77.20478889434384,99.51944292672849,2026-01-02T09:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,16,134,150,130.15131837700736,78.09626413936157,99.51392929399664,2026-01-02T10:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,17,135,152,128.20361495926534,77.25753952183436,99.50873292807121,2026-01-02T10:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,138,156,129.0264477459698,76.39778192518463,99.48696020510809,2026-01-02T10:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,142,160,131.3072333168197,79.25435780576855,99.49128948287446,2026-01-02T10:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,140,158,134.77143005128195,81.02281197256161,99.49805269412411,2026-01-02T11:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,139,158,138.0963020841331,82.81457458348702,99.50196163182717,2026-01-02T11:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,118,137,136.7947608746637,82.12999050936787,99.51461105763171,2026-01-02T11:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,139,158,136.05610635899038,82.77119785875563,99.46312476361982,2026-01-02T11:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,141,159,140.0,80.51232800109028,99.50081157877389,2026-01-02T12:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,142,161,139.71056895359015,83.34307279395009,99.52108791935781,2026-01-02T12:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,138,157,139.88411223989834,80.9893330762357,99.49430223995849,2026-01-02T12:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,145,164,138.10021189325838,82.5367833076097,99.44935626669435,2026-01-02T12:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,142,161,137.48112986972586,85.0,99.4703357441745,2026-01-02T13:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,144,163,140.0,85.0,99.46389253225081,2026-01-02T13:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,143,163,136.22478673818122,85.0,99.48878732140645,2026-01-02T13:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,141,160,139.0554488184686,85.0,99.52380693113356,2026-01-02T13:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,145,164,138.63039794464706,85.0,99.51876850141662,2026-01-02T14:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,141,161,140.0,84.21196310611863,99.51739557014326,2026-01-02T14:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,143,163,137.63462749077038,84.50637877393505,99.49505657642815,2026-01-02T14:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,143,162,137.9892530004482,85.0,99.51727484674832,2026-01-02T14:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,19,140,159,136.55438581562234,83.45829229920282,99.5277627671583,2026-01-02T15:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,138,156,139.6534761562534,80.25736729745634,99.49191559222646,2026-01-02T15:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,141,159,136.1447791099236,83.97896633948875,99.47524071634095,2026-01-02T15:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,140,159,137.4566563468039,80.46746674730578,99.49924711943427,2026-01-02T15:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,18,142,160,138.0586247956058,80.4793165080098,99.50809024230392,2026-01-02T16:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,17,135,153,134.56866947375502,77.93298402835283,99.51955025465655,2026-01-02T16:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,17,135,152,131.88287641929807,80.36057914294474,99.50027589285324,2026-01-02T16:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,17,131,149,132.75564225877463,81.78810388264631,99.48309632042208,2026-01-02T16:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,17,131,148,126.31720921165562,84.10090242885877,99.47782853976464,2026-01-02T17:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,16,129,146,125.17723859121183,76.36816079932407,99.51890026731222,2026-01-02T17:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,16,134,150,132.82839500597944,73.63938250980252,99.51802286984865,2026-01-02T17:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,15,133,148,130.4584487450408,73.84105325113491,99.48655687968163,2026-01-02T17:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,16,132,148,127.28437206164926,76.10472309630023,99.51041384885633,2026-01-02T18:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,15,129,145,126.29947499371221,74.42378255776705,99.51365445413884,2026-01-02T18:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,16,130,146,125.36687045185082,74.4373352050187,99.49024412138908,2026-01-02T18:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,13,127,141,122.65012817524263,71.4160090448873,99.54262154974069,2026-01-02T18:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,13,122,136,123.39232316924941,72.47300426378189,99.50918234843175,2026-01-02T19:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,13,123,137,122.35002636611132,73.53075641808245,99.51102840039756,2026-01-02T19:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,14,127,141,122.06238808600688,69.15782356593925,99.49247297001881,2026-01-02T19:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,13,127,140,119.6886039449879,70.60201189875805,99.51691051049924,2026-01-02T19:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,12,118,131,115.68051195399198,71.65821396744508,99.48570354040613,2026-01-02T20:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,13,120,133,111.18414628987989,67.73125238929642,99.49949174536661,2026-01-02T20:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,12,122,134,114.85337219531766,68.56298475695004,99.47819537716906,2026-01-02T20:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,11,116,127,112.22894923650425,67.43125948899608,99.45111360867004,2026-01-02T20:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,11,110,122,114.221938022073,62.64125848654252,99.44954178562634,2026-01-02T21:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,10,109,119,109.51343039529911,62.27207629106645,99.46975785611085,2026-01-02T21:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,105,114,100.85752866800388,57.49097653499295,99.489878329413,2026-01-02T21:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,7,96,104,99.2307208677134,53.58592867630377,99.47787655326526,2026-01-02T21:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,6,92,99,95.81236999190166,51.70235788538177,99.44810859430545,2026-01-02T22:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,7,94,101,93.84614639584554,54.0836348524825,99.49119247671841,2026-01-02T22:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,8,95,103,96.10162791562591,52.24309698397183,99.56729956785661,2026-01-02T22:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,8,98,107,92.70707121402708,52.363564120577045,99.49567036591725,2026-01-02T22:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,102,112,95.97814156304051,52.23161318227694,99.46988392134372,2026-01-02T23:00:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,98,108,94.0351332314284,52.558183574404964,99.51010730099755,2026-01-02T23:15:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,10,98,109,94.02804291532362,52.3568211178566,99.51810612930308,2026-01-02T23:30:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,102,111,93.10578640359775,52.952064116665646,99.49043451427661,2026-01-02T23:45:00+00:00
CELL_96,eNB_002,40.76160295119666,-79.32241035945039,RTR_004,eth1,9,100,109,93.71729682147243,51.83397203250593,99.47564921853737,2026-01-03T00:00:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,9,102,111,94.52269892153261,51.79054070698524,99.48205466339638,2026-01-01T00:00:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,9,98,108,93.17041767874859,48.16427281677544,99.45688580990586,2026-01-01T00:15:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,8,96,105,85.27206114168668,49.96466094266122,99.50735889422765,2026-01-01T00:30:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,8,94,102,89.5585068352642,49.32585319036186,99.49709533325458,2026-01-01T00:45:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,6,89,96,93.31758393772644,47.116739572327305,99.44068929559786,2026-01-01T01:00:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,6,83,90,84.49974261675604,44.68701347294744,99.47292176024837,2026-01-01T01:15:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,6,85,91,80.18364851023648,41.64501036299064,99.49759803282886,2026-01-01T01:30:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,6,81,88,77.05090655858015,39.499492478457675,99.51431519872466,2026-01-01T01:45:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,4,76,81,71.24092385995044,37.02685490245831,99.48818204821156,2026-01-01T02:00:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,2,73,75,70.34112572356824,37.361062147025834,99.52392108765423,2026-01-01T02:15:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,2,73,75,68.54887904585364,30.266521357160997,99.47049610157312,2026-01-01T02:30:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,0,66,67,65.97924052813536,26.859003150392727,99.50801582552928,2026-01-01T02:45:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,0,61,61,58.91957239003657,28.200905336312097,99.50373132002255,2026-01-01T03:00:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,0,59,59,53.88575569141386,24.59815847394771,99.51767629541462,2026-01-01T03:15:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,0,58,59,52.08683503823498,21.77062095858906,99.52622243400214,2026-01-01T03:30:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,0,58,58,50.0,24.12611412505433,99.51604192100177,2026-01-01T03:45:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,0,55,55,50.0,20.712063982039957,99.52752977212594,2026-01-01T04:00:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,1,57,58,50.33072034905351,24.345331525321257,99.46503175523313,2026-01-01T04:15:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,1,59,60,57.70699401294927,22.093275220691716,99.43391605717913,2026-01-01T04:30:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,1,62,64,57.475436838619785,23.98205063757864,99.4744298252812,2026-01-01T04:45:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,2,66,68,60.486972781024086,27.877473333983243,99.49881900163933,2026-01-01T05:00:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,2,68,71,62.41260139667424,30.228415443862403,98.56329274157842,2026-01-01T05:15:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,4,70,75,69.71772035385531,32.83659892893504,99.53535060265993,2026-01-01T05:30:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,6,77,83,77.37955366399216,34.973757413422554,99.50057119144678,2026-01-01T05:45:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,6,79,85,79.50804635864404,38.79389952621556,99.49919526925729,2026-01-01T06:00:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,7,81,89,88.9063164448277,42.391480520420345,99.50631872537532,2026-01-01T06:15:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,8,89,97,87.75487170591913,44.84464080315773,99.52766332518408,2026-01-01T06:30:00+00:00
CELL_97,eNB_003,40.452510268356555,-79.48085793617918,RTR_004,eth1,8,92,100,87.49228248957053,42.01572536695044,99.5284785394584,2026-01-01T06:45:00+00:00
