country,county,city,wind_speed,wind_direction,timestamp
Denmark,North Denmark,Aalborg,18.49,222,2025-10-01 06:00:00
Denmark,North Denmark,Aalborg,25.0,87,2025-10-01 07:00:00
Denmark,North Denmark,Aalborg,19.17,318,2025-10-01 08:00:00
Denmark,North Denmark,Aalborg,10.37,357,2025-10-01 09:00:00
Denmark,North Denmark,Aalborg,17.2,58,2025-10-01 10:00:00
Denmark,North Denmark,Aalborg,13.44,14,2025-10-01 11:00:00
Denmark,North Denmark,Aalborg,11.8,102,2025-10-01 12:00:00
Denmark,North Denmark,Aalborg,15.62,21,2025-10-01 13:00:00
Denmark,North Denmark,Aalborg,13.17,14,2025-10-01 14:00:00
Denmark,North Denmark,Aalborg,22.53,120,2025-10-01 15:00:00
Denmark,North Denmark,Aalborg,14.69,99,2025-10-01 16:00:00
Denmark,North Denmark,Aalborg,23.9,276,2025-10-01 17:00:00
Denmark,North Denmark,Aalborg,18.7,222,2025-10-01 18:00:00
Denmark,North Denmark,Aalborg,11.94,317,2025-10-01 19:00:00
Denmark,North Denmark,Aalborg,11.06,291,2025-10-01 20:00:00
Denmark,North Denmark,Aalborg,18.11,124,2025-10-01 21:00:00
Denmark,North Denmark,Aalborg,10.82,172,2025-10-01 22:00:00
Denmark,North Denmark,Aalborg,13.79,251,2025-10-01 23:00:00
Denmark,Southern Denmark,Esbjerg,19.78,34,2025-09-27 00:00:00
Denmark,Southern Denmark,Esbjerg,20.44,349,2025-10-01 01:00:00
Denmark,Southern Denmark,Esbjerg,10.14,155,2025-10-01 02:00:00
Denmark,Southern Denmark,Esbjerg,12.01,301,2025-10-01 03:00:00
Denmark,Southern Denmark,Esbjerg,16.45,113,2025-10-01 04:00:00
Denmark,Southern Denmark,Esbjerg,23.48,37,2025-10-01 05:00:00
Denmark,Southern Denmark,Esbjerg,14.79,103,2025-10-01 06:00:00
Denmark,Southern Denmark,Esbjerg,16.99,228,2025-10-01 07:00:00
Denmark,Southern Denmark,Esbjerg,13.49,57,2025-10-01 08:00:00
Denmark,Southern Denmark,Esbjerg,12.01,175,2025-10-01 09:00:00
Denmark,Southern Denmark,Esbjerg,16.1,18,2025-10-01 10:00:00
Denmark,Southern Denmark,Esbjerg,22.95,155,2025-10-01 11:00:00
Denmark,Southern Denmark,Esbjerg,11.09,115,2025-10-01 12:00:00
Denmark,Southern Denmark,Esbjerg,11.63,24,2025-10-01 13:00:00
Denmark,Southern Denmark,Esbjerg,23.47,73,2025-10-01 14:00:00
Denmark,Southern Denmark,Esbjerg,24.14,258,2025-10-01 15:00:00
Denmark,Southern Denmark,Esbjerg,18.7,324,2025-10-01 16:00:00
Denmark,Southern Denmark,Esbjerg,22.54,39,2025-10-01 17:00:00
Denmark,Southern Denmark,Esbjerg,15.33,248,2025-10-01 18:00:00
Denmark,Southern Denmark,Esbjerg,18.94,79,2025-10-01 19:00:00
Denmark,Southern Denmark,Esbjerg,24.78,123,2025-10-01 20:00:00
Denmark,Southern Denmark,Esbjerg,23.28,5,2025-10-01 21:00:00
Denmark,Southern Denmark,Esbjerg,24.88,308,2025-10-01 22:00:00
Denmark,Southern Denmark,Esbjerg,16.52,224,2025-10-01 23:00:00
Finland,Uusimaa,Helsinki,12.48,107,2025-09-27 00:00:00
Finland,Uusimaa,Helsinki,19.51,5,2025-10-01 01:00:00
Finland,Uusimaa,Helsinki,19.51,221,2025-10-01 02:00:00
Finland,Uusimaa,Helsinki,14.87,294,2025-10-01 03:00:00
Finland,Uusimaa,Helsinki,12.49,42,2025-10-01 04:00:00
Finland,Uusimaa,Helsinki,12.41,36,2025-10-01 05:00:00
Finland,Uusimaa,Helsinki,17.73,160,2025-10-01 06:00:00
Finland,Uusimaa,Helsinki,15.93,203,2025-10-01 07:00:00
Finland,Uusimaa,Helsinki,18.58,312,2025-10-01 08:00:00
Finland,Uusimaa,Helsinki,19.74,57,2025-10-01 09:00:00
Finland,Uusimaa,Helsinki,17.9,135,2025-10-01 10:00:00
Finland,Uusimaa,Helsinki,10.2,222,2025-10-01 11:00:00
Finland,Uusimaa,Helsinki,22.75,82,2025-10-01 12:00:00
Finland,Uusimaa,Helsinki,17.44,89,2025-10-01 13:00:00
Finland,Uusimaa,Helsinki,23.78,236,2025-10-01 14:00:00
Finland,Uusimaa,Helsinki,16.9,39,2025-10-01 15:00:00
Finland,Uusimaa,Helsinki,14.09,192,2025-10-01 16:00:00
Finland,Uusimaa,Helsinki,21.55,274,2025-10-01 17:00:00
Finland,Uusimaa,Helsinki,15.37,211,2025-10-01 18:00:00
Finland,Uusimaa,Helsinki,23.94,157,2025-10-01 19:00:00
Finland,Uusimaa,Helsinki,20.95,214,2025-10-01 20:00:00
Finland,Uusimaa,Helsinki,22.14,301,2025-10-01 21:00:00
Finland,Uusimaa,Helsinki,11.89,330,2025-10-01 22:00:00
Finland,Uusimaa,Helsinki,14.18,355,2025-10-01 23:00:00
Finland,Uusimaa,Espoo,14.01,258,2025-09-27 00:00:00
Finland,Uusimaa,Espoo,14.43,255,2025-10-01 01:00:00
Finland,Uusimaa,Espoo,13.13,118,2025-10-01 02:00:00
Finland,Uusimaa,Espoo,16.92,303,2025-10-01 03:00:00
Finland,Uusimaa,Espoo,13.06,99,2025-10-01 04:00:00
Finland,Uusimaa,Espoo,12.32,150,2025-10-01 05:00:00
Finland,Uusimaa,Espoo,19.77,357,2025-10-01 06:00:00
Finland,Uusimaa,Espoo,21.81,344,2025-10-01 07:00:00
Finland,Uusimaa,Espoo,18.02,343,2025-10-01 08:00:00
Finland,Uusimaa,Espoo,22.48,166,2025-10-01 09:00:00
Finland,Uusimaa,Espoo,10.75,95,2025-10-01 10:00:00
Finland,Uusimaa,Espoo,12.3,95,2025-10-01 11:00:00
Finland,Uusimaa,Espoo,12.89,359,2025-10-01 12:00:00
Finland,Uusimaa,Espoo,24.15,304,2025-10-01 13:00:00
Finland,Uusimaa,Espoo,13.24,96,2025-10-01 14:00:00
Finland,Uusimaa,Espoo,23.33,99,2025-10-01 15:00:00
Finland,Uusimaa,Espoo,14.1,208,2025-10-01 16:00:00
Finland,Uusimaa,Espoo,14.99,296,2025-10-01 17:00:00
Finland,Uusimaa,Espoo,20.58,330,2025-10-01 18:00:00
Finland,Uusimaa,Espoo,22.14,67,2025-10-01 19:00:00
Finland,Uusimaa,Espoo,13.02,84,2025-10-01 20:00:00
Finland,Uusimaa,Espoo,23.77,340,2025-10-01 21:00:00
Finland,Uusimaa,Espoo,14.6,190,2025-10-01 22:00:00
Finland,Uusimaa,Espoo,13.44,226,2025-10-01 23:00:00
Finland,Pirkanmaa,Tampere,16.76,160,2025-09-27 00:00:00
Finland,Pirkanmaa,Tampere,11.47,154,2025-10-01 01:00:00
Finland,Pirkanmaa,Tampere,12.49,354,2025-10-01 02:00:00
Finland,Pirkanmaa,Tampere,14.64,263,2025-10-01 03:00:00
Finland,Pirkanmaa,Tampere,23.88,141,2025-10-01 04:00:00
Finland,Pirkanmaa,Tampere,24.12,291,2025-10-01 05:00:00
Finland,Pirkanmaa,Tampere,16.71,41,2025-10-01 06:00:00
Finland,Pirkanmaa,Tampere,11.53,162,2025-10-01 07:00:00
Finland,Pirkanmaa,Tampere,19.26,128,2025-10-01 08:00:00
Finland,Pirkanmaa,Tampere,15.05,100,2025-10-01 09:00:00
Finland,Pirkanmaa,Tampere,20.05,86,2025-10-01 10:00:00
Finland,Pirkanmaa,Tampere,20.81,284,2025-10-01 11:00:00
Finland,Pirkanmaa,Tampere,15.78,115,2025-10-01 12:00:00
Finland,Pirkanmaa,Tampere,23.45,313,2025-10-01 13:00:00
Finland,Pirkanmaa,Tampere,11.37,129,2025-10-01 14:00:00
Finland,Pirkanmaa,Tampere,23.91,32,2025-10-01 15:00:00
Finland,Pirkanmaa,Tampere,23.73,141,2025-10-01 16:00:00
Finland,Pirkanmaa,Tampere,22.34,116,2025-10-01 17:00:00
Finland,Pirkanmaa,Tampere,11.82,38,2025-10-01 18:00:00
Finland,Pirkanmaa,Tampere,22.14,173,2025-10-01 19:00:00
Finland,Pirkanmaa,Tampere,18.29,164,2025-10-01 20:00:00
Finland,Pirkanmaa,Tampere,13.79,159,2025-10-01 21:00:00
Finland,Pirkanmaa,Tampere,20.73,203,2025-10-01 22:00:00
Finland,Pirkanmaa,Tampere,13.57,331,2025-10-01 23:00:00
Finland,Uusimaa,Vantaa,14.3,117,2025-09-27 00:00:00
Finland,Uusimaa,Vantaa,17.93,312,2025-10-01 01:00:00
Finland,Uusimaa,Vantaa,20.7,271,2025-10-01 02:00:00
Finland,Uusimaa,Vantaa,12.43,171,2025-10-01 03:00:00
Finland,Uusimaa,Vantaa,23.46,306,2025-10-01 04:00:00
Finland,Uusimaa,Vantaa,14.33,251,2025-10-01 05:00:00
Finland,Uusimaa,Vantaa,15.03,226,2025-10-01 06:00:00
Finland,Uusimaa,Vantaa,15.32,106,2025-10-01 07:00:00
Finland,Uusimaa,Vantaa,16.6,266,2025-10-01 08:00:00
Finland,Uusimaa,Vantaa,10.01,0,2025-10-01 09:00:00
Finland,Uusimaa,Vantaa,13.58,274,2025-10-01 10:00:00
Finland,Uusimaa,Vantaa,21.08,170,2025-10-01 11:00:00
Finland,Uusimaa,Vantaa,12.66,259,2025-10-01 12:00:00
Finland,Uusimaa,Vantaa,19.13,223,2025-10-01 13:00:00
Finland,Uusimaa,Vantaa,19.99,84,2025-10-01 14:00:00
Finland,Uusimaa,Vantaa,15.36,205,2025-10-01 15:00:00
Finland,Uusimaa,Vantaa,17.82,337,2025-10-01 16:00:00
Finland,Uusimaa,Vantaa,15.11,225,2025-10-01 17:00:00
Finland,Uusimaa,Vantaa,21.45,189,2025-10-01 18:00:00
Finland,Uusimaa,Vantaa,20.64,358,2025-10-01 19:00:00
Finland,Uusimaa,Vantaa,24.14,19,2025-10-01 20:00:00
Finland,Uusimaa,Vantaa,21.71,306,2025-10-01 21:00:00
Finland,Uusimaa,Vantaa,12.31,199,2025-10-01 22:00:00
Finland,Uusimaa,Vantaa,19.18,268,2025-10-01 23:00:00
Finland,Northern Ostrobothnia,Oulu,11.36,203,2025-09-27 00:00:00
Finland,Northern Ostrobothnia,Oulu,10.15,329,2025-10-01 01:00:00
Finland,Northern Ostrobothnia,Oulu,23.45,350,2025-10-01 02:00:00
Finland,Northern Ostrobothnia,Oulu,24.64,70,2025-10-01 03:00:00
Finland,Northern Ostrobothnia,Oulu,17.62,245,2025-10-01 04:00:00
Finland,Northern Ostrobothnia,Oulu,16.16,193,2025-10-01 05:00:00
Finland,Northern Ostrobothnia,Oulu,13.04,292,2025-10-01 06:00:00
Finland,Northern Ostrobothnia,Oulu,14.34,236,2025-10-01 07:00:00
Finland,Northern Ostrobothnia,Oulu,14.84,278,2025-10-01 08:00:00
Finland,Northern Ostrobothnia,Oulu,13.83,20,2025-10-01 09:00:00
Finland,Northern Ostrobothnia,Oulu,19.57,178,2025-10-01 10:00:00
Finland,Northern Ostrobothnia,Oulu,17.4,299,2025-10-01 11:00:00
Finland,Northern Ostrobothnia,Oulu,13.12,311,2025-10-01 12:00:00
Finland,Northern Ostrobothnia,Oulu,16.51,263,2025-10-01 13:00:00
Finland,Northern Ostrobothnia,Oulu,20.09,225,2025-10-01 14:00:00
Finland,Northern Ostrobothnia,Oulu,11.94,311,2025-10-01 15:00:00
Finland,Northern Ostrobothnia,Oulu,12.59,50,2025-10-01 16:00:00
Finland,Northern Ostrobothnia,Oulu,16.23,267,2025-10-01 17:00:00
Finland,Northern Ostrobothnia,Oulu,11.82,144,2025-10-01 18:00:00
Finland,Northern Ostrobothnia,Oulu,16.22,210,2025-10-01 19:00:00
Finland,Northern Ostrobothnia,Oulu,20.88,268,2025-10-01 20:00:00
Finland,Northern Ostrobothnia,Oulu,11.14,312,2025-10-01 21:00:00
Finland,Northern Ostrobothnia,Oulu,13.55,81,2025-10-01 22:00:00
Finland,Northern Ostrobothnia,Oulu,23.12,296,2025-10-01 23:00:00
Slovakia,Bratislava Region,Bratislava,12.97,128,2025-09-27 00:00:00
Slovakia,Bratislava Region,Bratislava,14.43,132,2025-10-01 01:00:00
Slovakia,Bratislava Region,Bratislava,14.14,307,2025-10-01 02:00:00
Slovakia,Bratislava Region,Bratislava,23.04,132,2025-10-01 03:00:00
Slovakia,Bratislava Region,Bratislava,19.46,202,2025-10-01 04:00:00
Slovakia,Bratislava Region,Bratislava,24.98,8,2025-10-01 05:00:00
Slovakia,Bratislava Region,Bratislava,24.93,331,2025-10-01 06:00:00
Slovakia,Bratislava Region,Bratislava,10.06,274,2025-10-01 07:00:00
Slovakia,Bratislava Region,Bratislava,15.71,298,2025-10-01 08:00:00
Slovakia,Bratislava Region,Bratislava,16.45,194,2025-10-01 09:00:00
Slovakia,Bratislava Region,Bratislava,12.02,229,2025-10-01 10:00:00
Slovakia,Bratislava Region,Bratislava,11.63,204,2025-10-01 11:00:00
Slovakia,Bratislava Region,Bratislava,19.18,268,2025-10-01 12:00:00
Slovakia,Bratislava Region,Bratislava,21.41,40,2025-10-01 13:00:00
Slovakia,Bratislava Region,Bratislava,11.21,47,2025-10-01 14:00:00
Slovakia,Bratislava Region,Bratislava,14.76,109,2025-10-01 15:00:00
Slovakia,Bratislava Region,Bratislava,23.62,128,2025-10-01 16:00:00
Slovakia,Bratislava Region,Bratislava,21.5,288,2025-10-01 17:00:00
Slovakia,Bratislava Region,Bratislava,12.59,52,2025-10-01 18:00:00
Slovakia,Bratislava Region,Bratislava,15.18,302,2025-10-01 19:00:00
Slovakia,Bratislava Region,Bratislava,15.11,65,2025-10-01 20:00:00
Slovakia,Bratislava Region,Bratislava,16.55,166,2025-10-01 21:00:00
Slovakia,Bratislava Region,Bratislava,19.49,99,2025-10-01 22:00:00
Slovakia,Bratislava Region,Bratislava,21.19,149,2025-10-01 23:00:00
Slovakia,Košice Region,Košice,22.74,214,2025-09-27 00:00:00
Slovakia,Košice Region,Košice,15.59,132,2025-10-01 01:00:00
Slovakia,Košice Region,Košice,22.95,318,2025-10-01 02:00:00
Slovakia,Košice Region,Košice,12.66,310,2025-10-01 03:00:00
Slovakia,Košice Region,Košice,20.02,67,2025-10-01 04:00:00
Slovakia,Košice Region,Košice,19.96,70,2025-10-01 05:00:00
Slovakia,Košice Region,Košice,22.95,359,2025-10-01 06:00:00
Slovakia,Košice Region,Košice,24.26,190,2025-10-01 07:00:00
Slovakia,Košice Region,Košice,21.11,333,2025-10-01 08:00:00
Slovakia,Košice Region,Košice,14.89,19,2025-10-01 09:00:00
Slovakia,Košice Region,Košice,17.49,62,2025-10-01 10:00:00
Slovakia,Košice Region,Košice,17.88,298,2025-10-01 11:00:00
Slovakia,Košice Region,Košice,22.25,336,2025-10-01 12:00:00
Slovakia,Košice Region,Košice,10.98,189,2025-10-01 13:00:00
Slovakia,Košice Region,Košice,14.06,262,2025-10-01 14:00:00
Slovakia,Košice Region,Košice,22.68,166,2025-10-01 15:00:00
Slovakia,Košice Region,Košice,17.64,51,2025-10-01 16:00:00
Slovakia,Košice Region,Košice,20.75,1,2025-10-01 17:00:00
Slovakia,Košice Region,Košice,17.5,337,2025-10-01 18:00:00
Slovakia,Košice Region,Košice,12.51,184,2025-10-01 19:00:00
Slovakia,Košice Region,Košice,23.06,288,2025-10-01 20:00:00
Slovakia,Košice Region,Košice,20.87,133,2025-10-01 21:00:00
Slovakia,Košice Region,Košice,10.82,166,2025-10-01 22:00:00
Slovakia,Košice Region,Košice,12.71,15,2025-10-01 23:00:00
Slovakia,Prešov Region,Prešov,17.65,347,2025-09-27 00:00:00
Slovakia,Prešov Region,Prešov,12.75,319,2025-10-01 01:00:00
Slovakia,Prešov Region,Prešov,22.84,225,2025-10-01 02:00:00
Slovakia,Prešov Region,Prešov,11.36,106,2025-10-01 03:00:00
Slovakia,Prešov Region,Prešov,10.53,72,2025-10-01 04:00:00
Slovakia,Prešov Region,Prešov,24.19,350,2025-10-01 05:00:00
Slovakia,Prešov Region,Prešov,14.37,318,2025-10-01 06:00:00
Slovakia,Prešov Region,Prešov,15.88,6,2025-10-01 07:00:00
Slovakia,Prešov Region,Prešov,14.5,346,2025-10-01 08:00:00
Slovakia,Prešov Region,Prešov,15.37,43,2025-10-01 09:00:00
Slovakia,Prešov Region,Prešov,15.74,250,2025-10-01 10:00:00
Slovakia,Prešov Region,Prešov,14.98,333,2025-10-01 11:00:00
Slovakia,Prešov Region,Prešov,17.57,276,2025-10-01 12:00:00
Slovakia,Prešov Region,Prešov,16.11,263,2025-10-01 13:00:00
Slovakia,Prešov Region,Prešov,16.31,271,2025-10-01 14:00:00
Slovakia,Prešov Region,Prešov,22.25,199,2025-10-01 15:00:00
Slovakia,Prešov Region,Prešov,17.87,97,2025-10-01 16:00:00
Slovakia,Prešov Region,Prešov,11.01,122,2025-10-01 17:00:00
Slovakia,Prešov Region,Prešov,16.62,326,2025-10-01 18:00:00
Slovakia,Prešov Region,Prešov,19.13,313,2025-10-01 19:00:00
Slovakia,Prešov Region,Prešov,11.81,57,2025-10-01 20:00:00
Slovakia,Prešov Region,Prešov,12.61,242,2025-10-01 21:00:00
Slovakia,Prešov Region,Prešov,18.64,38,2025-10-01 22:00:00
Slovakia,Prešov Region,Prešov,24.98,302,2025-10-01 23:00:00
Slovakia,Žilina Region,Žilina,17.71,226,2025-09-27 00:00:00
Slovakia,Žilina Region,Žilina,18.61,345,2025-10-01 01:00:00
Slovakia,Žilina Region,Žilina,17.51,84,2025-10-01 02:00:00
Slovakia,Žilina Region,Žilina,23.21,52,2025-10-01 03:00:00
Slovakia,Žilina Region,Žilina,14.01,223,2025-10-01 04:00:00
Slovakia,Žilina Region,Žilina,23.05,253,2025-10-01 05:00:00
Slovakia,Žilina Region,Žilina,14.63,323,2025-10-01 06:00:00
Slovakia,Žilina Region,Žilina,17.78,281,2025-10-01 07:00:00
Slovakia,Žilina Region,Žilina,11.6,255,2025-10-01 08:00:00
Slovakia,Žilina Region,Žilina,21.19,334,2025-10-01 09:00:00
Slovakia,Žilina Region,Žilina,13.97,179,2025-10-01 10:00:00
Slovakia,Žilina Region,Žilina,13.49,328,2025-10-01 11:00:00
Slovakia,Žilina Region,Žilina,24.82,132,2025-10-01 12:00:00
Slovakia,Žilina Region,Žilina,22.83,78,2025-10-01 13:00:00
Slovakia,Žilina Region,Žilina,11.85,331,2025-10-01 14:00:00
Slovakia,Žilina Region,Žilina,24.23,359,2025-10-01 15:00:00
Slovakia,Žilina Region,Žilina,12.11,356,2025-10-01 16:00:00
Slovakia,Žilina Region,Žilina,18.36,179,2025-10-01 17:00:00
Slovakia,Žilina Region,Žilina,22.9,242,2025-10-01 18:00:00
Slovakia,Žilina Region,Žilina,12.88,137,2025-10-01 19:00:00
Slovakia,Žilina Region,Žilina,22.91,248,2025-10-01 20:00:00
Slovakia,Žilina Region,Žilina,24.09,147,2025-10-01 21:00:00
Slovakia,Žilina Region,Žilina,19.71,276,2025-10-01 22:00:00
Slovakia,Žilina Region,Žilina,20.97,156,2025-10-01 23:00:00
Slovakia,Nitra Region,Nitra,23.97,202,2025-09-27 00:00:00
Slovakia,Nitra Region,Nitra,11.18,104,2025-10-01 01:00:00
Slovakia,Nitra Region,Nitra,21.15,17,2025-10-01 02:00:00
Slovakia,Nitra Region,Nitra,18.5,140,2025-10-01 03:00:00
Slovakia,Nitra Region,Nitra,15.84,342,2025-10-01 04:00:00
Slovakia,Nitra Region,Nitra,19.83,192,2025-10-01 05:00:00
Slovakia,Nitra Region,Nitra,14.34,123,2025-10-01 06:00:00
Slovakia,Nitra Region,Nitra,24.1,133,2025-10-01 07:00:00
Slovakia,Nitra Region,Nitra,14.33,185,2025-10-01 08:00:00
Slovakia,Nitra Region,Nitra,19.66,39,2025-10-01 09:00:00
Slovakia,Nitra Region,Nitra,24.76,93,2025-10-01 10:00:00
Slovakia,Nitra Region,Nitra,18.87,326,2025-10-01 11:00:00
Slovakia,Nitra Region,Nitra,12.15,225,2025-10-01 12:00:00
Slovakia,Nitra Region,Nitra,14.99,133,2025-10-01 13:00:00
Slovakia,Nitra Region,Nitra,21.35,358,2025-10-01 14:00:00
Slovakia,Nitra Region,Nitra,17.33,323,2025-10-01 15:00:00
Slovakia,Nitra Region,Nitra,22.27,18,2025-10-01 16:00:00
Slovakia,Nitra Region,Nitra,16.54,13,2025-10-01 17:00:00
Slovakia,Nitra Region,Nitra,13.3,309,2025-10-01 18:00:00
Slovakia,Nitra Region,Nitra,19.88,181,2025-10-01 19:00:00
Slovakia,Nitra Region,Nitra,20.58,30,2025-10-01 20:00:00
Slovakia,Nitra Region,Nitra,17.39,354,2025-10-01 21:00:00
Slovakia,Nitra Region,Nitra,11.75,228,2025-10-01 22:00:00
Slovakia,Nitra Region,Nitra,14.65,208,2025-10-01 23:00:00
Ireland,Leinster,Dublin,19.19,114,2025-09-27 00:00:00
Ireland,Leinster,Dublin,10.1,190,2025-10-01 01:00:00
Ireland,Leinster,Dublin,22.68,331,2025-10-01 02:00:00
Ireland,Leinster,Dublin,24.22,356,2025-10-01 03:00:00
Ireland,Leinster,Dublin,17.05,277,2025-10-01 04:00:00
Ireland,Leinster,Dublin,13.18,76,2025-10-01 05:00:00
Ireland,Leinster,Dublin,11.56,209,2025-10-01 06:00:00
Ireland,Leinster,Dublin,20.71,222,2025-10-01 07:00:00
Ireland,Leinster,Dublin,17.24,182,2025-10-01 08:00:00
Ireland,Leinster,Dublin,14.16,315,2025-10-01 09:00:00
Ireland,Leinster,Dublin,18.32,124,2025-10-01 10:00:00
Ireland,Leinster,Dublin,15.16,199,2025-10-01 11:00:00
Ireland,Leinster,Dublin,20.62,325,2025-10-01 12:00:00
Ireland,Leinster,Dublin,15.85,327,2025-10-01 13:00:00
Ireland,Leinster,Dublin,22.99,334,2025-10-01 14:00:00
Ireland,Leinster,Dublin,22.18,350,2025-10-01 15:00:00
Ireland,Leinster,Dublin,10.29,100,2025-10-01 16:00:00
Ireland,Leinster,Dublin,11.67,358,2025-10-01 17:00:00
Ireland,Leinster,Dublin,18.49,169,2025-10-01 18:00:00
Ireland,Leinster,Dublin,21.78,292,2025-10-01 19:00:00
Ireland,Leinster,Dublin,14.97,248,2025-10-01 20:00:00
Ireland,Leinster,Dublin,13.02,15,2025-10-01 21:00:00
Ireland,Leinster,Dublin,13.54,83,2025-10-01 22:00:00
Ireland,Leinster,Dublin,23.21,2,2025-10-01 23:00:00
Ireland,Munster,Cork,19.84,139,2025-09-27 00:00:00
Ireland,Munster,Cork,24.33,14,2025-10-01 01:00:00
Ireland,Munster,Cork,12.21,354,2025-10-01 02:00:00
Ireland,Munster,Cork,12.67,330,2025-10-01 03:00:00
Ireland,Munster,Cork,19.99,206,2025-10-01 04:00:00
Ireland,Munster,Cork,21.47,114,2025-10-01 05:00:00
Ireland,Munster,Cork,18.48,82,2025-10-01 06:00:00
Ireland,Munster,Cork,12.47,128,2025-10-01 07:00:00
Ireland,Munster,Cork,14.7,149,2025-10-01 08:00:00
Ireland,Munster,Cork,11.71,139,2025-10-01 09:00:00
Ireland,Munster,Cork,15.14,328,2025-10-01 10:00:00
Ireland,Munster,Cork,15.11,89,2025-10-01 11:00:00
Ireland,Munster,Cork,21.78,109,2025-10-01 12:00:00
Ireland,Munster,Cork,16.81,219,2025-10-01 13:00:00
Ireland,Munster,Cork,15.3,353,2025-10-01 14:00:00
Ireland,Munster,Cork,20.72,287,2025-10-01 15:00:00
Ireland,Munster,Cork,18.73,304,2025-10-01 16:00:00
Ireland,Munster,Cork,22.56,72,2025-10-01 17:00:00
Ireland,Munster,Cork,11.09,86,2025-10-01 18:00:00
Ireland,Munster,Cork,11.32,325,2025-10-01 19:00:00
Ireland,Munster,Cork,24.96,81,2025-10-01 20:00:00
Ireland,Munster,Cork,20.18,189,2025-10-01 21:00:00
Ireland,Munster,Cork,20.24,290,2025-10-01 22:00:00
Ireland,Munster,Cork,12.38,124,2025-10-01 23:00:00
Ireland,Munster,Limerick,22.77,273,2025-09-27 00:00:00
Ireland,Munster,Limerick,23.98,322,2025-10-01 01:00:00
Ireland,Munster,Limerick,15.87,179,2025-10-01 02:00:00
Ireland,Munster,Limerick,12.22,283,2025-10-01 03:00:00
Ireland,Munster,Limerick,17.87,212,2025-10-01 04:00:00
Ireland,Munster,Limerick,23.9,40,2025-10-01 05:00:00
Ireland,Munster,Limerick,18.32,308,2025-10-01 06:00:00
Ireland,Munster,Limerick,20.91,201,2025-10-01 07:00:00
Ireland,Munster,Limerick,10.15,247,2025-10-01 08:00:00
Ireland,Munster,Limerick,24.6,68,2025-10-01 09:00:00
Ireland,Munster,Limerick,15.03,148,2025-10-01 10:00:00
Ireland,Munster,Limerick,24.88,82,2025-10-01 11:00:00
Ireland,Munster,Limerick,17.38,223,2025-10-01 12:00:00
Ireland,Munster,Limerick,23.05,290,2025-10-01 13:00:00
Ireland,Munster,Limerick,16.87,224,2025-10-01 14:00:00
Ireland,Munster,Limerick,20.97,277,2025-10-01 15:00:00
Ireland,Munster,Limerick,13.56,266,2025-10-01 16:00:00
Ireland,Munster,Limerick,19.76,229,2025-10-01 17:00:00
Ireland,Munster,Limerick,13.15,182,2025-10-01 18:00:00
Ireland,Munster,Limerick,17.65,319,2025-10-01 19:00:00
Ireland,Munster,Limerick,13.78,164,2025-10-01 20:00:00
Ireland,Munster,Limerick,19.59,186,2025-10-01 21:00:00
Ireland,Munster,Limerick,22.81,329,2025-10-01 22:00:00
Ireland,Munster,Limerick,21.64,203,2025-10-01 23:00:00
Ireland,Connacht,Galway,14.0,311,2025-09-27 00:00:00
Ireland,Connacht,Galway,13.42,88,2025-10-01 01:00:00
Ireland,Connacht,Galway,13.13,336,2025-10-01 02:00:00
Ireland,Connacht,Galway,11.55,3,2025-10-01 03:00:00
Ireland,Connacht,Galway,12.24,44,2025-10-01 04:00:00
Ireland,Connacht,Galway,17.62,156,2025-10-01 05:00:00
Ireland,Connacht,Galway,11.68,317,2025-10-01 06:00:00
Ireland,Connacht,Galway,14.16,154,2025-10-01 07:00:00
Ireland,Connacht,Galway,11.37,334,2025-10-01 08:00:00
Ireland,Connacht,Galway,19.31,15,2025-10-01 09:00:00
Ireland,Connacht,Galway,15.28,10,2025-10-01 10:00:00
Ireland,Connacht,Galway,20.77,189,2025-10-01 11:00:00
Ireland,Connacht,Galway,10.66,115,2025-10-01 12:00:00
Ireland,Connacht,Galway,13.85,144,2025-10-01 13:00:00
Ireland,Connacht,Galway,19.5,107,2025-10-01 14:00:00
Ireland,Connacht,Galway,15.69,41,2025-10-01 15:00:00
Ireland,Connacht,Galway,14.56,173,2025-10-01 16:00:00
Ireland,Connacht,Galway,12.72,21,2025-10-01 17:00:00
Ireland,Connacht,Galway,11.7,43,2025-10-01 18:00:00
Ireland,Connacht,Galway,14.29,100,2025-10-01 19:00:00
Ireland,Connacht,Galway,12.47,193,2025-10-01 20:00:00
Ireland,Connacht,Galway,21.87,193,2025-10-01 21:00:00
Ireland,Connacht,Galway,15.98,266,2025-10-01 22:00:00
Ireland,Connacht,Galway,19.46,40,2025-10-01 23:00:00
Ireland,Munster,Waterford,18.6,231,2025-09-27 00:00:00
Ireland,Munster,Waterford,12.23,213,2025-10-01 01:00:00
Ireland,Munster,Waterford,23.83,34,2025-10-01 02:00:00
Ireland,Munster,Waterford,17.77,121,2025-10-01 03:00:00
Ireland,Munster,Waterford,21.46,336,2025-10-01 04:00:00
Ireland,Munster,Waterford,22.02,259,2025-10-01 05:00:00
Ireland,Munster,Waterford,22.57,53,2025-10-01 06:00:00
Ireland,Munster,Waterford,19.57,44,2025-10-01 07:00:00
Ireland,Munster,Waterford,10.6,64,2025-10-01 08:00:00
Ireland,Munster,Waterford,11.25,238,2025-10-01 09:00:00
Ireland,Munster,Waterford,12.59,12,2025-10-01 10:00:00
